corp_code,name,position,compensation,salary_source,salary_type
00166519,권영열,명예회장,"1,099,632,000",개인별보수,exact
00166519,,미등기임원,"151,650,000",미등기임원,estimate
00166519,,"등기이사(사외이사, 감사위원회 위원 제외)","804,535,000",임원전체보수유형,estimate
00166519,,사외이사(감사위원회 위원 제외),"36,000,000",임원전체보수유형,estimate
00166519,,감사위원회 위원,-,임원전체보수유형,estimate
00166519,,감사,"48,000,000",임원전체보수유형,estimate
00508274,-,-,-,개인별보수,exact
00508274,,미등기임원,"200,000,000",미등기임원,estimate
00508274,,"등기이사(사외이사, 감사위원회 위원 제외)","184,367,000",임원전체보수유형,estimate
00508274,,사외이사(감사위원회 위원 제외),"46,466,000",임원전체보수유형,estimate
00508274,,감사위원회 위원,-,임원전체보수유형,estimate
00508274,,감사,"37,100,000",임원전체보수유형,estimate
00296290, 엄주성 , 대표이사 사장 ,"671,591,371",개인별보수,exact
00296290, 박연채 ,前 부사장 ,"923,307,967",개인별보수,exact
00296290, 황현순 ,前 대표이사 사장 ,"1,411,298,573",개인별보수,exact
00296290,,미등기임원,"350,076,390",미등기임원,estimate
00296290,,"등기이사(사외이사, 감사위원회 위원 제외)","1,124,700,174",임원전체보수유형,estimate
00296290,,사외이사(감사위원회 위원 제외),"61,841,460",임원전체보수유형,estimate
00296290,,감사위원회 위원,"59,613,850",임원전체보수유형,estimate
00296290,,감사,"516,397,648",임원전체보수유형,estimate
01436558,-,-,-,개인별보수,exact
01436558,-,-,-,개인별보수,exact
01436558,,미등기임원,-,미등기임원,estimate
01436558,,미등기임원,-,미등기임원,estimate
01436558,,"등기이사(사외이사, 감사위원회 위원 제외)",-,임원전체보수유형,estimate
01436558,,"등기이사(사외이사, 감사위원회 위원 제외)",-,임원전체보수유형,estimate
01436558,,사외이사(감사위원회 위원 제외),-,임원전체보수유형,estimate
01436558,,사외이사(감사위원회 위원 제외),-,임원전체보수유형,estimate
01436558,,감사위원회 위원,-,임원전체보수유형,estimate
01436558,,감사위원회 위원,-,임원전체보수유형,estimate
01436558,,감사,"4,200,000",임원전체보수유형,estimate
01436558,,감사,"4,200,000",임원전체보수유형,estimate
00103006,-,-,-,개인별보수,exact
00103006,-,-,-,개인별보수,exact
00103006,,미등기임원,"200,000,000",미등기임원,estimate
00103006,,"등기이사(사외이사, 감사위원회 위원 제외)","210,000,000",임원전체보수유형,estimate
00103006,,사외이사(감사위원회 위원 제외),"49,000,000",임원전체보수유형,estimate
00103006,,감사위원회 위원,"49,000,000",임원전체보수유형,estimate
00103006,,감사,-,임원전체보수유형,estimate
00103176,-,-,-,개인별보수,exact
00103176,,미등기임원,"183,920,000",미등기임원,estimate
00103176,,"등기이사(사외이사, 감사위원회 위원 제외)","288,361,000",임원전체보수유형,estimate
00103176,,사외이사(감사위원회 위원 제외),"36,387,000",임원전체보수유형,estimate
00103176,,감사위원회 위원,"45,024,000",임원전체보수유형,estimate
00103176,,감사,-,임원전체보수유형,estimate
00113614,공종성,전무,"1,497,000,000",개인별보수,exact
00113614,,미등기임원,"247,000,000",미등기임원,estimate
00113614,,"등기이사(사외이사, 감사위원회 위원 제외)","881,000,000",임원전체보수유형,estimate
00113614,,사외이사(감사위원회 위원 제외),-,임원전체보수유형,estimate
00113614,,감사위원회 위원,"35,000,000",임원전체보수유형,estimate
00113614,,감사,-,임원전체보수유형,estimate
00525934,이윤태,사장,"1,094,000,000",개인별보수,exact
00525934,손보익,前 사장,"4,699,000,000",개인별보수,exact
00525934,,미등기임원,"382,000,000",미등기임원,estimate
00525934,,"등기이사(사외이사, 감사위원회 위원 제외)","725,000,000",임원전체보수유형,estimate
00525934,,사외이사(감사위원회 위원 제외),"24,000,000",임원전체보수유형,estimate
00525934,,감사위원회 위원,"86,000,000",임원전체보수유형,estimate
00525934,,감사,-,임원전체보수유형,estimate
00146861,김상면,대표이사,"612,266,000",개인별보수,exact
00146861,김찬용,대표이사,"786,656,000",개인별보수,exact
00146861,,미등기임원,"166,247,000",미등기임원,estimate
00146861,,"등기이사(사외이사, 감사위원회 위원 제외)","533,741,000",임원전체보수유형,estimate
00146861,,사외이사(감사위원회 위원 제외),"48,602,000",임원전체보수유형,estimate
00146861,,감사위원회 위원,-,임원전체보수유형,estimate
00146861,,감사,"55,314,000",임원전체보수유형,estimate
00210856,-,-,-,개인별보수,exact
00210856,,미등기임원,"69,000,000",미등기임원,estimate
00210856,,"등기이사(사외이사, 감사위원회 위원 제외)","357,000,000",임원전체보수유형,estimate
00210856,,사외이사(감사위원회 위원 제외),"18,000,000",임원전체보수유형,estimate
00210856,,감사위원회 위원,-,임원전체보수유형,estimate
00210856,,감사,"17,000,000",임원전체보수유형,estimate
00361488,금한태,대표이사,"1,247,600,000",개인별보수,exact
00361488,,미등기임원,"160,080,000",미등기임원,estimate
00361488,,"등기이사(사외이사, 감사위원회 위원 제외)","765,600,000",임원전체보수유형,estimate
00361488,,사외이사(감사위원회 위원 제외),"20,000,000",임원전체보수유형,estimate
00361488,,감사위원회 위원,-,임원전체보수유형,estimate
00361488,,감사,"20,000,000",임원전체보수유형,estimate
00372882,-,-,-,개인별보수,exact
00372882,,미등기임원,"139,000,000",미등기임원,estimate
00372882,,"등기이사(사외이사, 감사위원회 위원 제외)","192,000,000",임원전체보수유형,estimate
00372882,,사외이사(감사위원회 위원 제외),-,임원전체보수유형,estimate
00372882,,감사위원회 위원,"45,000,000",임원전체보수유형,estimate
00372882,,감사,-,임원전체보수유형,estimate
00628189,-,-,-,개인별보수,exact
00628189,-,-,-,개인별보수,exact
00628189,,미등기임원,"161,000,000",미등기임원,estimate
00628189,,"등기이사(사외이사, 감사위원회 위원 제외)","177,000,000",임원전체보수유형,estimate
00628189,,사외이사(감사위원회 위원 제외),-,임원전체보수유형,estimate
00628189,,감사위원회 위원,"42,000,000",임원전체보수유형,estimate
00628189,,감사,-,임원전체보수유형,estimate
00838500,이창엽,사장,"753,328,647",개인별보수,exact
00838500,노성석,부회장,"814,869,425",개인별보수,exact
00838500,,미등기임원,"142,167,704",미등기임원,estimate
00838500,,"등기이사(사외이사, 감사위원회 위원 제외)","171,697,802",임원전체보수유형,estimate
00838500,,사외이사(감사위원회 위원 제외),"57,287,160",임원전체보수유형,estimate
00838500,,감사위원회 위원,-,임원전체보수유형,estimate
00838500,,감사,"49,103,280",임원전체보수유형,estimate
00852087,-,-,-,개인별보수,exact
00852087,-,-,-,개인별보수,exact
00852087,,미등기임원,"196,987,500",미등기임원,estimate
00852087,,"등기이사(사외이사, 감사위원회 위원 제외)","287,687,500",임원전체보수유형,estimate
00852087,,사외이사(감사위원회 위원 제외),-,임원전체보수유형,estimate
00852087,,감사위원회 위원,"56,702,000",임원전체보수유형,estimate
00852087,,감사,-,임원전체보수유형,estimate
01210677,김유곤,대표이사,"798,000,000",개인별보수,exact
01210677,,미등기임원,"114,400,860",미등기임원,estimate
01210677,,"등기이사(사외이사, 감사위원회 위원 제외)","335,000,000",임원전체보수유형,estimate
01210677,,사외이사(감사위원회 위원 제외),-,임원전체보수유형,estimate
01210677,,감사위원회 위원,"18,000,000",임원전체보수유형,estimate
01210677,,감사,-,임원전체보수유형,estimate
01497869,윤세영,이사회의장/대표이사,"630,000,000",개인별보수,exact
01497869,유종연,전)사내이사,"2,062,000,000",개인별보수,exact
01497869,,미등기임원,"259,000,000",미등기임원,estimate
01497869,,"등기이사(사외이사, 감사위원회 위원 제외)","880,000,000",임원전체보수유형,estimate
01497869,,사외이사(감사위원회 위원 제외),"48,000,000",임원전체보수유형,estimate
01497869,,감사위원회 위원,"48,000,000",임원전체보수유형,estimate
01497869,,감사,-,임원전체보수유형,estimate
00103592,최성원,회장,"962,000,000",개인별보수,exact
00103592,,미등기임원,"176,000,000",미등기임원,estimate
00103592,,"등기이사(사외이사, 감사위원회 위원 제외)","474,000,000",임원전체보수유형,estimate
00103592,,사외이사(감사위원회 위원 제외),-,임원전체보수유형,estimate
00103592,,감사위원회 위원,"53,000,000",임원전체보수유형,estimate
00103592,,감사,-,임원전체보수유형,estimate
00117188,김규영,대표이사,"777,000,000",개인별보수,exact
00117188,조현준,대표이사,"9,183,000,000",개인별보수,exact
00117188,조현상,이사(부회장),"27,992,000,000",개인별보수,exact
00117188,,미등기임원,"338,000,000",미등기임원,estimate
00117188,,"등기이사(사외이사, 감사위원회 위원 제외)","15,181,000,000",임원전체보수유형,estimate
00117188,,사외이사(감사위원회 위원 제외),"54,000,000",임원전체보수유형,estimate
00117188,,감사위원회 위원,"54,000,000",임원전체보수유형,estimate
00117188,,감사,-,임원전체보수유형,estimate
00117601,궈밍쩡,기타비상무이사,"1,963,000,000",개인별보수,exact
00117601,,미등기임원,"383,000,000",미등기임원,estimate
00117601,,"등기이사(사외이사, 감사위원회 위원 제외)","820,000,000",임원전체보수유형,estimate
00117601,,사외이사(감사위원회 위원 제외),-,임원전체보수유형,estimate
00117601,,감사위원회 위원,"52,000,000",임원전체보수유형,estimate
00117601,,감사,-,임원전체보수유형,estimate
00118044,-,-,-,개인별보수,exact
00118044,,미등기임원,"88,429,000",미등기임원,estimate
00118044,,"등기이사(사외이사, 감사위원회 위원 제외)","287,823,000",임원전체보수유형,estimate
00118044,,사외이사(감사위원회 위원 제외),"21,750,000",임원전체보수유형,estimate
00118044,,감사위원회 위원,-,임원전체보수유형,estimate
00118044,,감사,"36,000,000",임원전체보수유형,estimate
00131939,-,-,-,개인별보수,exact
00131939,,미등기임원,"89,000,000",미등기임원,estimate
00131939,,"등기이사(사외이사, 감사위원회 위원 제외)","135,000,000",임원전체보수유형,estimate
00131939,,사외이사(감사위원회 위원 제외),"23,000,000",임원전체보수유형,estimate
00131939,,감사위원회 위원,-,임원전체보수유형,estimate
00131939,,감사,"150,000,000",임원전체보수유형,estimate
00146296,-,-,-,개인별보수,exact
00146296,-,-,-,개인별보수,exact
00146296,,미등기임원,"79,584,199",미등기임원,estimate
00146296,,"등기이사(사외이사, 감사위원회 위원 제외)","117,174,399",임원전체보수유형,estimate
00146296,,사외이사(감사위원회 위원 제외),0,임원전체보수유형,estimate
00146296,,감사위원회 위원,0,임원전체보수유형,estimate
00146296,,감사,0,임원전체보수유형,estimate
00159573,김길출,대표이사,"956,000,000",개인별보수,exact
00159573,,미등기임원,0,미등기임원,estimate
00159573,,"등기이사(사외이사, 감사위원회 위원 제외)","367,526,000",임원전체보수유형,estimate
00159573,,사외이사(감사위원회 위원 제외),-,임원전체보수유형,estimate
00159573,,감사위원회 위원,-,임원전체보수유형,estimate
00159573,,감사,"25,283,000",임원전체보수유형,estimate
00162063,최문규,부회장,"822,000,000",개인별보수,exact
00162063,,미등기임원,"183,000,000",미등기임원,estimate
00162063,,"등기이사(사외이사, 감사위원회 위원 제외)","439,000,000",임원전체보수유형,estimate
00162063,,사외이사(감사위원회 위원 제외),"30,000,000",임원전체보수유형,estimate
00162063,,감사위원회 위원,-,임원전체보수유형,estimate
00162063,,감사,"160,000,000",임원전체보수유형,estimate
00129642,정도철,회장,"580,000,000",개인별보수,exact
00129642,,미등기임원,"182,000,000",미등기임원,estimate
00129642,,"등기이사(사외이사, 감사위원회 위원 제외)","428,000,000",임원전체보수유형,estimate
00129642,,사외이사(감사위원회 위원 제외),0,임원전체보수유형,estimate
00129642,,감사위원회 위원,"12,000,000",임원전체보수유형,estimate
00129642,,감사,0,임원전체보수유형,estimate
00137368,-,-,-,개인별보수,exact
00137368,,미등기임원,"80,000,000",미등기임원,estimate
00137368,,"등기이사(사외이사, 감사위원회 위원 제외)","380,000,000",임원전체보수유형,estimate
00137368,,사외이사(감사위원회 위원 제외),"12,000,000",임원전체보수유형,estimate
00137368,,감사위원회 위원,-,임원전체보수유형,estimate
00137368,,감사,"18,000,000",임원전체보수유형,estimate
00120526,강성현,부사장,"586,000,000",개인별보수,exact
00120526,장호주,부사장,"850,000,000",개인별보수,exact
00120526,정준호,사장,"913,000,000",개인별보수,exact
00120526,김사무엘상현,부회장,"1,677,000,000",개인별보수,exact
00120526,,미등기임원,"336,000,000",미등기임원,estimate
00120526,,"등기이사(사외이사, 감사위원회 위원 제외)","1,027,000,000",임원전체보수유형,estimate
00120526,,사외이사(감사위원회 위원 제외),"74,000,000",임원전체보수유형,estimate
00120526,,감사위원회 위원,"82,000,000",임원전체보수유형,estimate
00120526,,감사,-,임원전체보수유형,estimate
00125743,지재구,부사장,"635,000,000",개인별보수,exact
00125743,이선우,부사장,"903,000,000",개인별보수,exact
00125743,정일선,사장,"2,046,000,000",개인별보수,exact
00125743,,미등기임원,"464,000,000",미등기임원,estimate
00125743,,"등기이사(사외이사, 감사위원회 위원 제외)","896,000,000",임원전체보수유형,estimate
00125743,,사외이사(감사위원회 위원 제외),-,임원전체보수유형,estimate
00125743,,감사위원회 위원,"46,000,000",임원전체보수유형,estimate
00125743,,감사,-,임원전체보수유형,estimate
00130684,김진철,공동대표이사,"677,000,000",개인별보수,exact
00130684,김요한,부사장,"741,000,000",개인별보수,exact
00130684,박근원,공동대표이사,"756,000,000",개인별보수,exact
00130684,김영민,회 장,"1,891,000,000",개인별보수,exact
00130684,,미등기임원,"292,000,000",미등기임원,estimate
00130684,,"등기이사(사외이사, 감사위원회 위원 제외)","1,016,000,000",임원전체보수유형,estimate
00130684,,사외이사(감사위원회 위원 제외),-,임원전체보수유형,estimate
00130684,,감사위원회 위원,"36,000,000",임원전체보수유형,estimate
00130684,,감사,-,임원전체보수유형,estimate
00155212,정덕균,대표이사,"746,000,000",개인별보수,exact
00155212,,미등기임원,"370,000,000",미등기임원,estimate
00155212,,"등기이사(사외이사, 감사위원회 위원 제외)","560,000,000",임원전체보수유형,estimate
00155212,,사외이사(감사위원회 위원 제외),"69,000,000",임원전체보수유형,estimate
00155212,,감사위원회 위원,-,임원전체보수유형,estimate
00155212,,감사,"297,000,000",임원전체보수유형,estimate
00164830,김성준(*),부사장,"777,867,000",개인별보수,exact
00164830,정기선,수석부회장,"1,313,768,000",개인별보수,exact
00164830,,미등기임원,"386,245,000",미등기임원,estimate
00164830,,"등기이사(사외이사, 감사위원회 위원 제외)","1,117,530,000",임원전체보수유형,estimate
00164830,,사외이사(감사위원회 위원 제외),-,임원전체보수유형,estimate
00164830,,감사위원회 위원,"86,333,000",임원전체보수유형,estimate
00164830,,감사,-,임원전체보수유형,estimate
00305668,정경호,고문(전 대표이사),"948,089,000",개인별보수,exact
00305668,,미등기임원,"136,182,000",미등기임원,estimate
00305668,,"등기이사(사외이사, 감사위원회 위원 제외)","178,756,000",임원전체보수유형,estimate
00305668,,사외이사(감사위원회 위원 제외),"25,569,000",임원전체보수유형,estimate
00305668,,감사위원회 위원,-,임원전체보수유형,estimate
00305668,,감사,"101,725,000",임원전체보수유형,estimate
00458234,-,-,-,개인별보수,exact
00458234,,미등기임원,"153,000,000",미등기임원,estimate
00458234,,"등기이사(사외이사, 감사위원회 위원 제외)","507,093,000",임원전체보수유형,estimate
00458234,,사외이사(감사위원회 위원 제외),-,임원전체보수유형,estimate
00458234,,감사위원회 위원,"48,258,000",임원전체보수유형,estimate
00458234,,감사,-,임원전체보수유형,estimate
00520887,양태회,대표이사,"758,000,000",개인별보수,exact
00520887,,미등기임원,-,미등기임원,estimate
00520887,,"등기이사(사외이사, 감사위원회 위원 제외)","360,000,000",임원전체보수유형,estimate
00520887,,사외이사(감사위원회 위원 제외),"24,000,000",임원전체보수유형,estimate
00520887,,감사위원회 위원,-,임원전체보수유형,estimate
00520887,,감사,"24,000,000",임원전체보수유형,estimate
00633835,-,-,-,개인별보수,exact
00633835,,미등기임원,"123,049,000",미등기임원,estimate
00633835,,"등기이사(사외이사, 감사위원회 위원 제외)","291,000,000",임원전체보수유형,estimate
00633835,,사외이사(감사위원회 위원 제외),-,임원전체보수유형,estimate
00633835,,감사위원회 위원,"40,000,000",임원전체보수유형,estimate
00633835,,감사,-,임원전체보수유형,estimate
01263022,민승배,대표이사,"643,000,000",개인별보수,exact
01263022,홍정국,부회장,"902,000,000",개인별보수,exact
01263022,송지택,전무,"1,180,000,000",개인별보수,exact
01263022,,미등기임원,"316,000,000",미등기임원,estimate
01263022,,"등기이사(사외이사, 감사위원회 위원 제외)","1,329,000,000",임원전체보수유형,estimate
01263022,,사외이사(감사위원회 위원 제외),"63,000,000",임원전체보수유형,estimate
01263022,,감사위원회 위원,"63,000,000",임원전체보수유형,estimate
01263022,,감사,-,임원전체보수유형,estimate
00219097,홍정국,부회장,"1,233,000,000",개인별보수,exact
00219097,,미등기임원,"389,000,000",미등기임원,estimate
00219097,,"등기이사(사외이사, 감사위원회 위원 제외)","680,000,000",임원전체보수유형,estimate
00219097,,사외이사(감사위원회 위원 제외),"63,000,000",임원전체보수유형,estimate
00219097,,감사위원회 위원,-,임원전체보수유형,estimate
00219097,,감사,"210,000,000",임원전체보수유형,estimate
00119195,-,-,-,개인별보수,exact
00119195,,미등기임원,"237,000,000",미등기임원,estimate
00119195,,"등기이사(사외이사, 감사위원회 위원 제외)","283,000,000",임원전체보수유형,estimate
00119195,,사외이사(감사위원회 위원 제외),-,임원전체보수유형,estimate
00119195,,감사위원회 위원,"40,000,000",임원전체보수유형,estimate
00119195,,감사,-,임원전체보수유형,estimate
01159233,전성호,대표이사,"2,106,000,000",개인별보수,exact
01159233,,미등기임원,"175,000,000",미등기임원,estimate
01159233,,"등기이사(사외이사, 감사위원회 위원 제외)","939,000,000",임원전체보수유형,estimate
01159233,,사외이사(감사위원회 위원 제외),"60,000,000",임원전체보수유형,estimate
01159233,,감사위원회 위원,-,임원전체보수유형,estimate
01159233,,감사,"60,000,000",임원전체보수유형,estimate
00106623,이종부,전무,"1,053,000,000",개인별보수,exact
00106623,정재욱,사장,"1,616,000,000",개인별보수,exact
00106623,김사원,전무,"1,755,000,000",개인별보수,exact
00106623,,미등기임원,"464,000,000",미등기임원,estimate
00106623,,"등기이사(사외이사, 감사위원회 위원 제외)","1,475,000,000",임원전체보수유형,estimate
00106623,,사외이사(감사위원회 위원 제외),"89,000,000",임원전체보수유형,estimate
00106623,,감사위원회 위원,"72,000,000",임원전체보수유형,estimate
00106623,,감사,-,임원전체보수유형,estimate
00172228,-,-,-,개인별보수,exact
00172228,-,-,-,개인별보수,exact
00172228,,미등기임원,"128,938,355",미등기임원,estimate
00172228,,"등기이사(사외이사, 감사위원회 위원 제외)","379,461,957",임원전체보수유형,estimate
00172228,,사외이사(감사위원회 위원 제외),-,임원전체보수유형,estimate
00172228,,감사위원회 위원,-,임원전체보수유형,estimate
00172228,,감사,"84,404,178",임원전체보수유형,estimate
00125974,-,-,-,개인별보수,exact
00125974,,미등기임원,"121,731,047",미등기임원,estimate
00125974,,"등기이사(사외이사, 감사위원회 위원 제외)","127,505,666",임원전체보수유형,estimate
00125974,,사외이사(감사위원회 위원 제외),"36,000,000",임원전체보수유형,estimate
00125974,,감사위원회 위원,-,임원전체보수유형,estimate
00125974,,감사,"125,000,000",임원전체보수유형,estimate
00141875,-,-,-,개인별보수,exact
00141875,,미등기임원,"195,000,000",미등기임원,estimate
00141875,,"등기이사(사외이사, 감사위원회 위원 제외)","133,000,000",임원전체보수유형,estimate
00141875,,사외이사(감사위원회 위원 제외),"12,000,000",임원전체보수유형,estimate
00141875,,감사위원회 위원,"12,000,000",임원전체보수유형,estimate
00141875,,감사,-,임원전체보수유형,estimate
01867758,-,-,-,개인별보수,exact
01867758,-,-,-,개인별보수,exact
01867758,,미등기임원,-,미등기임원,estimate
01867758,,"등기이사(사외이사, 감사위원회 위원 제외)",-,임원전체보수유형,estimate
01867758,,사외이사(감사위원회 위원 제외),-,임원전체보수유형,estimate
01867758,,감사위원회 위원,"28,000,000",임원전체보수유형,estimate
01867758,,감사,-,임원전체보수유형,estimate
00169048,-,-,-,개인별보수,exact
00169048,,미등기임원,"95,380,000",미등기임원,estimate
00169048,,"등기이사(사외이사, 감사위원회 위원 제외)","130,000,000",임원전체보수유형,estimate
00169048,,사외이사(감사위원회 위원 제외),"16,000,000",임원전체보수유형,estimate
00169048,,감사위원회 위원,-,임원전체보수유형,estimate
00169048,,감사,"24,000,000",임원전체보수유형,estimate
00113544,-,-,-,개인별보수,exact
00113544,,미등기임원,"34,000,000",미등기임원,estimate
00113544,,"등기이사(사외이사, 감사위원회 위원 제외)","77,000,000",임원전체보수유형,estimate
00113544,,사외이사(감사위원회 위원 제외),"39,000,000",임원전체보수유형,estimate
00113544,,감사위원회 위원,"47,000,000",임원전체보수유형,estimate
00113544,,감사,-,임원전체보수유형,estimate
00124799,-,-,-,개인별보수,exact
00124799,,미등기임원,"201,000,000",미등기임원,estimate
00124799,,"등기이사(사외이사, 감사위원회 위원 제외)","133,000,000",임원전체보수유형,estimate
00124799,,사외이사(감사위원회 위원 제외),"9,000,000",임원전체보수유형,estimate
00124799,,감사위원회 위원,-,임원전체보수유형,estimate
00124799,,감사,-,임원전체보수유형,estimate
00126089,-,-,-,개인별보수,exact
00126089,,미등기임원,"57,283,000",미등기임원,estimate
00126089,,"등기이사(사외이사, 감사위원회 위원 제외)","107,219,000",임원전체보수유형,estimate
00126089,,사외이사(감사위원회 위원 제외),"3,089,000",임원전체보수유형,estimate
00126089,,감사위원회 위원,-,임원전체보수유형,estimate
00126089,,감사,-,임원전체보수유형,estimate
00153393,성회용,대표이사,"592,000,000",개인별보수,exact
00153393,,미등기임원,"190,000,000",미등기임원,estimate
00153393,,"등기이사(사외이사, 감사위원회 위원 제외)","396,000,000",임원전체보수유형,estimate
00153393,,사외이사(감사위원회 위원 제외),-,임원전체보수유형,estimate
00153393,,감사위원회 위원,"51,000,000",임원전체보수유형,estimate
00153393,,감사,-,임원전체보수유형,estimate
01325979,이주성,사장,"623,000,000",개인별보수,exact
01325979,김석일,대표이사 전무,"883,000,000",개인별보수,exact
01325979,이휘령,대표이사 부회장,"1,022,000,000",개인별보수,exact
01325979,,미등기임원,"267,000,000",미등기임원,estimate
01325979,,"등기이사(사외이사, 감사위원회 위원 제외)","1,002,000,000",임원전체보수유형,estimate
01325979,,사외이사(감사위원회 위원 제외),-,임원전체보수유형,estimate
01325979,,감사위원회 위원,"63,000,000",임원전체보수유형,estimate
01325979,,감사,-,임원전체보수유형,estimate
00366438,박동석,대표이사,"635,000,000",개인별보수,exact
00366438,-,-,-,개인별보수,exact
00366438,,미등기임원,"117,000,000",미등기임원,estimate
00366438,,"등기이사(사외이사, 감사위원회 위원 제외)","445,000,000",임원전체보수유형,estimate
00366438,,사외이사(감사위원회 위원 제외),"19,000,000",임원전체보수유형,estimate
00366438,,감사위원회 위원,-,임원전체보수유형,estimate
00366438,,감사,"24,000,000",임원전체보수유형,estimate
00911955,-,-,-,개인별보수,exact
00911955,,미등기임원,"53,000,000",미등기임원,estimate
00911955,,"등기이사(사외이사, 감사위원회 위원 제외)","221,000,000",임원전체보수유형,estimate
00911955,,사외이사(감사위원회 위원 제외),-,임원전체보수유형,estimate
00911955,,감사위원회 위원,"15,000,000",임원전체보수유형,estimate
00911955,,감사,-,임원전체보수유형,estimate
00138190,이영환,대표이사,"1,444,000,000",개인별보수,exact
00138190,,미등기임원,"485,000,000",미등기임원,estimate
00138190,,"등기이사(사외이사, 감사위원회 위원 제외)","376,000,000",임원전체보수유형,estimate
00138190,,사외이사(감사위원회 위원 제외),-,임원전체보수유형,estimate
00138190,,감사위원회 위원,"60,000,000",임원전체보수유형,estimate
00138190,,감사,-,임원전체보수유형,estimate
00148276,김태해,부사장,"956,000,000",개인별보수,exact
00148276,강우영,부사장,"984,000,000",개인별보수,exact
00148276,유정근,(前)사장,"1,037,000,000",개인별보수,exact
00148276,김종현,사장,"1,646,000,000",개인별보수,exact
00148276,,미등기임원,"524,000,000",미등기임원,estimate
00148276,,"등기이사(사외이사, 감사위원회 위원 제외)","1,541,000,000",임원전체보수유형,estimate
00148276,,사외이사(감사위원회 위원 제외),"103,000,000",임원전체보수유형,estimate
00148276,,감사위원회 위원,-,임원전체보수유형,estimate
00148276,,감사,"248,000,000",임원전체보수유형,estimate
00106881,-,-,-,개인별보수,exact
00106881,,미등기임원,"243,567,000",미등기임원,estimate
00106881,,"등기이사(사외이사, 감사위원회 위원 제외)","220,000,000",임원전체보수유형,estimate
00106881,,사외이사(감사위원회 위원 제외),"31,000,000",임원전체보수유형,estimate
00106881,,감사위원회 위원,-,임원전체보수유형,estimate
00106881,,감사,"273,000,000",임원전체보수유형,estimate
00162461,김동관,대표이사,"3,083,000,000",개인별보수,exact
00162461,남이현,사장,"3,121,000,000",개인별보수,exact
00162461,이구영,사장,"3,409,000,000",개인별보수,exact
00162461,,미등기임원,"309,000,000",미등기임원,estimate
00162461,,"등기이사(사외이사, 감사위원회 위원 제외)","1,112,000,000",임원전체보수유형,estimate
00162461,,사외이사(감사위원회 위원 제외),"63,000,000",임원전체보수유형,estimate
00162461,,감사위원회 위원,"63,000,000",임원전체보수유형,estimate
00162461,,감사,"445,000,000",임원전체보수유형,estimate
01649204,유명한,CFO,"1,252,000,000",개인별보수,exact
01649204,반성연,대표이사,"1,960,000,000",개인별보수,exact
01649204,,미등기임원,"786,000,000",미등기임원,estimate
01649204,,"등기이사(사외이사, 감사위원회 위원 제외)","1,607,000,000",임원전체보수유형,estimate
01649204,,사외이사(감사위원회 위원 제외),-,임원전체보수유형,estimate
01649204,,감사위원회 위원,-,임원전체보수유형,estimate
01649204,,감사,-,임원전체보수유형,estimate
00428729,-,-,-,개인별보수,exact
00428729,,미등기임원,"150,479,000",미등기임원,estimate
00428729,,"등기이사(사외이사, 감사위원회 위원 제외)","83,348,000",임원전체보수유형,estimate
00428729,,사외이사(감사위원회 위원 제외),"29,618,000",임원전체보수유형,estimate
00428729,,감사위원회 위원,-,임원전체보수유형,estimate
00428729,,감사,"55,516,000",임원전체보수유형,estimate
00109189,김영재,대표이사,"918,000,000",개인별보수,exact
00109189,,미등기임원,"163,000,000",미등기임원,estimate
00109189,,"등기이사(사외이사, 감사위원회 위원 제외)","573,000,000",임원전체보수유형,estimate
00109189,,사외이사(감사위원회 위원 제외),"36,000,000",임원전체보수유형,estimate
00109189,,감사위원회 위원,-,임원전체보수유형,estimate
00109189,,감사,"60,000,000",임원전체보수유형,estimate
00159810,-,-,-,개인별보수,exact
00159810,,미등기임원,"54,796,000",미등기임원,estimate
00159810,,"등기이사(사외이사, 감사위원회 위원 제외)","72,250,000",임원전체보수유형,estimate
00159810,,사외이사(감사위원회 위원 제외),"50,400,000",임원전체보수유형,estimate
00159810,,감사위원회 위원,-,임원전체보수유형,estimate
00159810,,감사,"75,960,000",임원전체보수유형,estimate
00360142,남인봉,사장,"534,000,000",개인별보수,exact
00360142,이기형,회장,"835,000,000",개인별보수,exact
00360142,,미등기임원,"150,000,000",미등기임원,estimate
00360142,,"등기이사(사외이사, 감사위원회 위원 제외)","612,000,000",임원전체보수유형,estimate
00360142,,사외이사(감사위원회 위원 제외),-,임원전체보수유형,estimate
00360142,,감사위원회 위원,"42,000,000",임원전체보수유형,estimate
00360142,,감사,-,임원전체보수유형,estimate
00115694,곽봉석,대표이사,"713,000,000",개인별보수,exact
00115694,,미등기임원,"336,000,000",미등기임원,estimate
00115694,,"등기이사(사외이사, 감사위원회 위원 제외)","483,000,000",임원전체보수유형,estimate
00115694,,사외이사(감사위원회 위원 제외),"9,000,000",임원전체보수유형,estimate
00115694,,감사위원회 위원,"47,000,000",임원전체보수유형,estimate
00115694,,감사,-,임원전체보수유형,estimate
00138242,-,-,-,개인별보수,exact
00138242,,미등기임원,"132,000,000",미등기임원,estimate
00138242,,"등기이사(사외이사, 감사위원회 위원 제외)","83,000,000",임원전체보수유형,estimate
00138242,,사외이사(감사위원회 위원 제외),"35,000,000",임원전체보수유형,estimate
00138242,,감사위원회 위원,-,임원전체보수유형,estimate
00138242,,감사,-,임원전체보수유형,estimate
